ta_id,tr_ratings,profitrew,ratings_summary,ball
d3479783,31.0,67.74193548387096,3.75,3.5
d12535679,1.0,100.0,0.0,5.0
d1331723,15.0,93.33333333333331,4.0,4.75
d12789180,7.0,100.0,2.0,5.0
d2690863,1.0,100.0,0.0,5.0
d5850350,2.0,100.0,3.25,5.0
d12511114,11.0,90.9090909090909,2.75,4.5
d12911571,0.0,0.0,0.0,0.0
d11797517,0.0,0.0,0.0,0.0
d10254564,1.0,100.0,0.0,5.0
d3187800,60.0,85.0,4.0,4.25
d4092003,251.0,84.0637450199203,4.5,4.25
d4569319,42.0,88.09523809523809,4.5,4.5
d5981992,0.0,0.0,0.0,0.0
d5821329,38.0,76.31578947368422,3.0,3.75
d12516783,5.0,60.0,2.75,3.0
d12408013,2.0,50.0,0.0,2.5
d8467764,0.0,0.0,0.0,0.0
d731411,0.0,0.0,0.0,0.0
d804602,0.0,0.0,0.0,0.0
d5962416,17.0,64.70588235294117,3.0,3.25
d9798152,1.0,100.0,0.0,5.0
d10052253,4.0,75.0,0.0,3.75
d12950509,7.0,85.71428571428571,3.5,4.25
d1514036,224.0,84.375,4.0,4.25
d3653353,1.0,100.0,3.5,5.0
d2552476,8.0,87.5,3.75,4.5
d8765040,19.0,31.578947368421048,2.25,1.5
d8570479,5.0,80.0,0.0,4.0
d13239000,5.0,100.0,3.5,5.0
d8861717,9.0,66.66666666666666,2.5,3.25
d13003137,4.0,75.0,0.0,3.75
d8004867,2.0,100.0,3.25,5.0
d10467958,1.0,100.0,0.0,5.0
d1180249,60.0,80.0,4.0,4.0
d2238474,0.0,0.0,0.0,0.0
d802947,1064.0,75.18796992481201,4.0,3.75
d4470803,20.0,90.0,2.5,4.5
d11809877,16.0,93.75,3.25,4.75
d809299,30.0,83.33333333333334,4.5,4.25
d7332627,11.0,90.9090909090909,3.5,4.5
d7231235,12.0,83.33333333333334,3.25,4.25
d13504772,9.0,33.33333333333333,3.0,1.75
d12567561,4.0,75.0,0.0,3.75
d8462263,13.0,53.846153846153854,0.0,2.75
d1319525,7.0,100.0,3.75,5.0
d6849188,335.0,95.52238805970148,4.5,4.75
d1777182,375.0,78.66666666666666,4.0,4.0
d1411212,1.0,100.0,3.25,5.0
d10299360,3.0,66.66666666666666,3.0,3.25
d1039229,26.0,73.07692307692307,4.0,3.75
d4149419,149.0,93.95973154362416,4.5,4.75
d991586,66.0,86.36363636363636,3.0,4.25
d7617910,45.0,53.33333333333334,2.5,2.75
d3247867,133.0,80.45112781954887,4.0,4.0
d10244877,8.0,100.0,0.0,5.0
d3723772,7.0,100.0,4.0,5.0
d4768930,2.0,100.0,0.0,5.0
d4507301,6.0,66.66666666666666,0.0,3.25
d4923344,6.0,66.66666666666666,0.0,3.25
d3729312,50.0,74.0,4.0,3.75
d4611482,0.0,0.0,0.0,0.0
d4462793,14.0,71.42857142857143,2.5,3.5
d789932,187.0,72.19251336898395,3.75,3.5
d790161,279.0,70.25089605734766,4.0,3.5
d8482195,2.0,100.0,3.5,5.0
d7158449,46.0,91.30434782608695,4.5,4.5
d1111164,1.0,100.0,0.0,5.0
d1067897,17.0,82.35294117647058,3.75,4.0
d3541570,77.0,75.32467532467533,4.5,3.75
d4444335,13.0,84.61538461538461,4.0,4.25
d3384860,18.0,88.8888888888889,2.5,4.5
d3747466,131.0,45.80152671755725,3.5,2.25
d3735285,3.0,66.66666666666666,3.5,3.25
d4919421,2.0,100.0,0.0,5.0
d694876,265.0,93.96226415094341,3.5,4.75
d10149157,136.0,89.70588235294117,3.5,4.5
d8264534,108.0,59.25925925925925,2.5,3.0
d951745,3.0,100.0,3.0,5.0
d4006807,21.0,85.71428571428571,3.0,4.25
d10470230,7.0,100.0,3.0,5.0
d10553180,8.0,87.5,0.0,4.5
d1391950,91.0,70.32967032967035,4.0,3.5
d5982177,14.0,78.57142857142857,2.75,4.0
d7124407,1.0,100.0,0.0,5.0
d1787100,123.0,73.98373983739837,4.0,3.75
d3256441,216.0,74.07407407407408,3.75,3.75
d10542868,1.0,100.0,0.0,5.0
d9740773,1.0,100.0,0.0,5.0
d7708481,122.0,99.18032786885244,3.5,5.0
d1187556,0.0,0.0,0.0,0.0
d1422396,36.0,97.2222222222222,4.5,4.75
d4411680,18.0,66.66666666666666,3.0,3.25
d6090555,8.0,75.0,4.5,3.75
d7899101,5.0,60.0,3.0,3.0
d2478292,81.0,71.60493827160494,4.0,3.5
d5798942,11.0,81.81818181818183,3.25,4.0
d3982546,52.0,63.46153846153846,3.5,3.25
d5440105,0.0,0.0,0.0,0.0
d8601922,15.0,93.33333333333331,3.75,4.75
d717321,1.0,100.0,0.0,5.0
d4793122,297.0,69.36026936026936,3.75,3.5
d5440102,16.0,37.5,2.25,2.0
d5852650,5.0,100.0,0.0,5.0
d8618260,0.0,0.0,0.0,0.0
d694680,30.0,83.33333333333334,2.75,4.25
d6716194,6.0,50.0,0.0,2.5
d4002138,19.0,84.21052631578947,4.25,4.25
d10980877,3.0,100.0,0.0,5.0
d4507167,29.0,75.86206896551724,4.0,3.75
d4090317,7.0,57.14285714285714,2.0,2.75
d5994183,7.0,85.71428571428571,3.5,4.25
d1996185,172.0,84.88372093023256,4.0,4.25
d11876952,4.0,50.0,2.75,2.5
d5773493,2.0,100.0,3.0,5.0
d2417233,180.0,76.66666666666667,4.0,3.75
d5499107,0.0,0.0,0.0,0.0
d11785606,128.0,35.9375,3.0,1.75
d3916949,18.0,61.111111111111114,3.5,3.0
d8871731,1.0,100.0,0.0,5.0
d5430321,30.0,50.0,2.5,2.5
d7238265,0.0,0.0,0.0,0.0
d2309129,20.0,75.0,3.0,3.75
d3628077,4.0,50.0,4.0,2.5
d2413488,21.0,76.19047619047619,4.0,3.75
d5244283,15.0,40.0,0.0,2.0
d1070813,96.0,82.29166666666666,4.25,4.0
d1026816,9.0,100.0,4.25,5.0
d10480652,10.0,80.0,3.0,4.0
d3728238,4.0,100.0,4.25,5.0
d1137835,5.0,80.0,3.75,4.0
d8530236,3.0,66.66666666666666,0.0,3.25
d5031047,59.0,93.22033898305084,4.25,4.75
d7322354,1.0,100.0,0.0,5.0
d1812781,10.0,100.0,4.5,5.0
d733242,13.0,61.53846153846154,3.5,3.0
d12590526,250.0,94.0,3.5,4.75
d1039025,3.0,100.0,2.25,5.0
d5770608,5.0,60.0,3.0,3.0
d997911,13.0,76.92307692307693,4.0,3.75
d9791357,10.0,80.0,3.0,4.0
d6871035,0.0,0.0,0.0,0.0
d2010970,11.0,72.72727272727273,0.0,3.75
d5826175,0.0,0.0,0.0,0.0
d1035291,32.0,53.125,3.0,2.75
d717849,355.0,87.60563380281691,4.25,4.5
d8001077,9.0,100.0,0.0,5.0
d2140783,139.0,90.64748201438849,4.25,4.5
d12025919,9.0,88.8888888888889,0.0,4.5
d11904581,14.0,100.0,0.0,5.0
d887062,31.0,64.51612903225806,3.0,3.25
d4326770,123.0,91.05691056910568,4.5,4.5
d2507688,2.0,100.0,0.0,5.0
d719464,379.0,74.1424802110818,4.0,3.75
d10252067,0.0,0.0,0.0,0.0
d6132607,1.0,100.0,3.0,5.0
d3723423,1.0,100.0,3.5,5.0
d1381899,1.0,0.0,0.0,0.0
d815966,1.0,0.0,0.0,0.0
d12322498,1.0,100.0,0.0,5.0
d1014732,1406.0,95.73257467994308,4.5,4.75
d1200078,1228.0,83.22475570032574,4.0,4.25
d1190635,18.0,100.0,4.25,5.0
d12430027,2.0,50.0,0.0,2.5
d2501380,187.0,78.6096256684492,4.0,4.0
d5981575,1.0,100.0,0.0,5.0
d1925402,14.0,78.57142857142857,4.0,4.0
d3702346,438.0,78.08219178082193,4.0,4.0
d2227958,242.0,76.85950413223141,3.75,3.75
d2001360,0.0,0.0,0.0,0.0
d2640131,11.0,90.9090909090909,4.25,4.5
d7681774,7.0,100.0,3.0,5.0
d10735138,6.0,33.33333333333333,2.0,1.75
d786848,19.0,47.368421052631575,3.0,2.25
d9999347,8.0,100.0,0.0,5.0
d896870,90.0,73.33333333333333,4.0,3.75
d8152658,8.0,37.5,2.5,2.0
d10329263,2.0,100.0,3.0,5.0
d7077341,19.0,68.42105263157895,2.5,3.5
d4769763,40.0,90.0,3.5,4.5
d10743813,0.0,0.0,0.0,0.0
d6380666,1.0,100.0,0.0,5.0
d4777493,2.0,50.0,3.0,2.5
d12862570,95.0,76.84210526315789,3.25,3.75
d10486190,0.0,0.0,0.0,0.0
d4540734,42.0,88.09523809523809,4.0,4.5
d1908433,0.0,0.0,0.0,0.0
d7304447,1.0,100.0,3.0,5.0
d10836428,298.0,71.14093959731544,4.0,3.5
d8333964,1.0,100.0,3.25,5.0
d11847890,0.0,0.0,0.0,0.0
d7349508,11.0,72.72727272727273,0.0,3.75
d1012032,109.0,44.036697247706435,3.25,2.25
d11779495,188.0,77.12765957446808,3.0,3.75
d5510425,6.0,66.66666666666666,3.0,3.25
d789812,122.0,95.08196721311475,4.5,4.75
d1422363,46.0,63.04347826086957,3.0,3.25
d720344,83.0,79.51807228915663,4.0,4.0
d6213398,215.0,79.06976744186046,4.0,4.0
d5499042,16.0,81.25,3.5,4.0
d5432964,0.0,0.0,0.0,0.0
d793247,603.0,87.39635157545605,4.25,4.25
d7082302,102.0,76.47058823529412,4.5,3.75
d1408860,0.0,0.0,0.0,0.0
d13149867,0.0,0.0,0.0,0.0
d1072825,27.0,92.5925925925926,4.5,4.75
d8393660,1.0,100.0,3.0,5.0
d3998658,37.0,75.67567567567569,4.0,3.75
d3687087,0.0,0.0,0.0,0.0
d1017626,54.0,48.148148148148145,3.0,2.5
d3378462,1.0,100.0,3.5,5.0
d11909498,8.0,87.5,0.0,4.5
d11444792,8.0,75.0,3.0,3.75
d11964473,1.0,100.0,2.5,5.0
d1043864,17.0,88.23529411764706,4.0,4.5
d5430137,36.0,83.33333333333334,4.25,4.25
d5439908,236.0,84.7457627118644,4.5,4.25
d1636181,66.0,46.96969696969697,3.25,2.25
d10308480,0.0,0.0,0.0,0.0
d6491581,16.0,62.5,4.0,3.0
d783817,2.0,100.0,3.5,5.0
d9737054,12.0,33.33333333333333,2.25,1.75
d2374260,372.0,58.064516129032256,3.5,3.0
d7148300,0.0,0.0,0.0,0.0
d732442,64.0,84.375,4.5,4.25
d12216087,2.0,100.0,0.0,5.0
d12907448,3.0,66.66666666666666,3.0,3.25
d800139,77.0,72.72727272727273,4.0,3.75
d2361130,1104.0,65.03623188405797,4.0,3.25
d7045483,15.0,33.33333333333333,2.0,1.75
d4044730,0.0,0.0,0.0,0.0
d7246396,5.0,60.0,0.0,3.0
d991311,26.0,76.92307692307693,4.0,3.75
d1019601,101.0,58.41584158415842,3.25,3.0
d7384362,17.0,76.47058823529412,2.5,3.75
d2642170,0.0,0.0,0.0,0.0
d13133990,1.0,100.0,0.0,5.0
d2632049,47.0,85.1063829787234,4.0,4.25
d8460533,35.0,71.42857142857143,2.75,3.5
d12967102,83.0,71.08433734939759,3.0,3.5
d753062,0.0,0.0,0.0,0.0
d7138859,3.0,66.66666666666666,2.25,3.25
d6757948,4.0,100.0,5.0,5.0
d3567594,11.0,81.81818181818183,4.25,4.0
d12822834,3.0,100.0,0.0,5.0
d7906376,1.0,0.0,2.0,0.0
d12172437,4.0,100.0,0.0,5.0
d4138226,1.0,100.0,0.0,5.0
d8336708,10.0,100.0,3.5,5.0
d11657242,0.0,0.0,0.0,0.0
d1888272,24.0,75.0,4.25,3.75
d12436668,26.0,76.92307692307693,3.5,3.75
d997678,42.0,54.76190476190477,3.5,2.75
d3200333,14.0,57.14285714285714,2.5,2.75
d785342,30.0,46.66666666666666,2.5,2.25
d12701361,17.0,82.35294117647058,2.5,4.0
d5243284,24.0,87.5,3.25,4.5
d1408975,101.0,87.12871287128714,4.5,4.25
d2045335,14.0,42.857142857142854,3.0,2.25
d6857652,27.0,70.37037037037038,2.5,3.5
d8018836,7.0,85.71428571428571,3.0,4.25
d10255965,157.0,71.33757961783441,3.0,3.5
d8471958,3.0,100.0,0.0,5.0
d2722259,69.0,88.40579710144928,4.0,4.5
d10344105,11.0,72.72727272727273,0.0,3.75
d1945827,3.0,100.0,0.0,5.0
d5220236,91.0,78.02197802197803,3.0,4.0
d6986251,1.0,0.0,0.0,0.0
d812087,344.0,76.16279069767442,4.0,3.75
d12170190,4.0,50.0,0.0,2.5
d3751411,24.0,87.5,4.5,4.5
d7617805,2.0,100.0,0.0,5.0
d1074905,8.0,62.5,4.5,3.0
d7246463,4.0,100.0,3.75,5.0
d1496225,48.0,70.83333333333334,3.5,3.5
d10357949,18.0,83.33333333333334,3.25,4.25
d8831100,10.0,70.0,0.0,3.5
d2617201,23.0,65.21739130434783,4.0,3.25
d696914,0.0,0.0,0.0,0.0
d8024783,6.0,100.0,3.5,5.0
d1015281,13.0,69.23076923076923,3.5,3.5
d7123548,1.0,100.0,0.0,5.0
d4768750,2.0,50.0,0.0,2.5
d11803412,0.0,0.0,0.0,0.0
d12327573,12.0,33.33333333333333,3.0,1.75
d788253,24.0,70.83333333333334,4.0,3.5
d939738,1.0,100.0,0.0,5.0
d2660129,1.0,100.0,0.0,5.0
d8333948,11.0,90.9090909090909,1.25,4.5
d4781710,116.0,76.72413793103449,4.0,3.75
d696572,955.0,66.80628272251309,4.0,3.25
d9465496,7.0,100.0,3.25,5.0
d8130798,40.0,52.5,2.5,2.5
d2035426,752.0,69.14893617021278,3.75,3.5
d10529250,2.0,50.0,0.0,2.5
d1078160,66.0,69.6969696969697,3.75,3.5
d12714039,0.0,0.0,0.0,0.0
d7284551,1.0,100.0,0.0,5.0
d2354970,216.0,78.24074074074075,4.5,4.0
d8742355,13.0,100.0,3.5,5.0
d3488960,76.0,72.36842105263158,4.25,3.5
d1336470,52.0,69.23076923076923,4.0,3.5
d1989577,0.0,0.0,0.0,0.0
d6922185,2.0,50.0,3.0,2.5
d1341719,54.0,90.74074074074076,4.0,4.5
d10818692,8.0,62.5,0.0,3.0
d11768556,10.0,90.0,0.0,4.5
d1045087,3.0,100.0,3.25,5.0
d1044850,1.0,100.0,0.0,5.0
d2436766,190.0,72.63157894736842,4.0,3.75
d5494258,0.0,0.0,0.0,0.0
d4924764,9.0,11.111111111111109,0.0,0.5
d2484653,76.0,78.94736842105263,4.0,4.0
d11850208,2.0,0.0,3.0,0.0
d9741368,76.0,88.1578947368421,3.5,4.5
d11916139,7.0,100.0,3.5,5.0
d11965689,33.0,93.93939393939394,3.5,4.75
d7181204,1.0,100.0,0.0,5.0
d5616461,1.0,0.0,3.0,0.0
d2249233,121.0,84.29752066115702,4.5,4.25
d2427075,136.0,82.35294117647058,4.0,4.0
d12933690,4.0,100.0,0.0,5.0
d857892,77.0,68.83116883116884,3.75,3.5
d7284929,1.0,100.0,2.5,5.0
d7828081,35.0,100.0,3.5,5.0
d11711074,3.0,66.66666666666666,2.5,3.25
d6879032,69.0,82.6086956521739,3.0,4.25
d6578586,17.0,88.23529411764706,4.0,4.5
d2430932,42.0,69.04761904761905,3.75,3.5
d5122077,0.0,0.0,0.0,0.0
d8339780,1.0,100.0,0.0,5.0
d8756630,1.0,0.0,1.75,0.0
d1841278,113.0,85.84070796460179,4.0,4.25
d694824,240.0,83.75,4.0,4.25
d5062755,13.0,92.30769230769229,4.25,4.5
d7117748,10.0,40.0,1.75,2.0
d5997013,2.0,100.0,0.0,5.0
d11893467,83.0,73.49397590361446,3.0,3.75
d10872699,12.0,91.66666666666666,3.5,4.5
d10320753,1.0,100.0,0.0,5.0
d2182818,136.0,92.64705882352942,4.5,4.75
d10782337,8.0,87.5,0.0,4.5
d11801070,346.0,89.30635838150289,3.5,4.5
d12695861,3.0,100.0,3.5,5.0
d4468057,7.0,85.71428571428571,4.25,4.25
d2534242,9.0,77.7777777777778,4.0,4.0
d8685223,43.0,83.72093023255816,3.5,4.25
d4776631,3.0,100.0,0.0,5.0
d6107125,1.0,100.0,0.0,5.0
d6704366,6.0,100.0,4.0,5.0
d7284565,26.0,88.46153846153845,3.5,4.5
d11444358,0.0,0.0,0.0,0.0
d8741684,6.0,100.0,0.0,5.0
d8043512,16.0,43.75,2.5,2.25
d11865333,36.0,97.2222222222222,3.75,4.75
d8297597,17.0,23.529411764705877,0.0,1.25
d2008498,160.0,60.0,3.5,3.0
d8113684,2.0,100.0,3.0,5.0
d12135807,1.0,100.0,0.0,5.0
d1743501,87.0,83.9080459770115,4.25,4.25
d12374303,348.0,69.54022988505747,3.0,3.5
d6467718,55.0,80.0,4.25,4.0
d12097619,0.0,0.0,0.0,0.0
d7159614,75.0,73.33333333333333,4.0,3.75
d1331947,1.0,100.0,3.0,5.0
d5981386,0.0,0.0,0.0,0.0
d12503006,3.0,100.0,3.0,5.0
d11929450,290.0,89.65517241379311,4.0,4.5
d790052,119.0,88.23529411764706,4.5,4.5
d3915339,3.0,66.66666666666666,4.0,3.25
d3729375,5.0,60.0,4.0,3.0
d8617056,106.0,99.05660377358492,3.5,5.0
d7337270,22.0,100.0,4.25,5.0
d811541,123.0,89.43089430894308,4.0,4.5
d4769848,4.0,75.0,0.0,3.75
d11434812,1.0,100.0,0.0,5.0
d12833026,6.0,66.66666666666666,0.0,3.25
d8636402,62.0,51.612903225806456,2.5,2.5
d12534044,145.0,93.79310344827586,3.5,4.75
d8834072,15.0,6.666666666666668,2.0,0.25
d10102062,2.0,100.0,0.0,5.0
d2336031,4.0,50.0,4.0,2.5
d5787737,8.0,87.5,0.0,4.5
d954332,94.0,79.78723404255321,4.0,4.0
d2045730,74.0,85.13513513513513,4.0,4.25
d967395,77.0,77.92207792207795,4.0,4.0
d1771569,37.0,81.08108108108108,4.25,4.0
d12798690,2.0,100.0,0.0,5.0
d3838865,18.0,50.0,2.5,2.5
d12207700,9.0,22.222222222222218,2.5,1.0
d4156716,2.0,100.0,3.5,5.0
d5944284,3.0,33.33333333333333,0.0,1.75
d12166463,415.0,85.30120481927709,2.5,4.25
d1388953,235.0,80.0,4.0,4.0
d2697338,0.0,0.0,0.0,0.0
d11932012,44.0,81.81818181818183,3.25,4.0
d3389313,7.0,85.71428571428571,4.5,4.25
d7806781,0.0,0.0,0.0,0.0
d8178584,49.0,40.81632653061224,2.25,2.0
d3804383,0.0,0.0,0.0,0.0
d10358815,29.0,82.75862068965517,3.0,4.25
d11872842,27.0,51.851851851851855,2.0,2.5
d4503607,1.0,100.0,2.25,5.0
d1319418,61.0,96.72131147540985,4.5,4.75
d2529638,30.0,70.0,3.5,3.5
d12383658,0.0,0.0,0.0,0.0
d783358,22.0,81.81818181818183,3.5,4.0
d3935278,31.0,87.09677419354837,4.0,4.25
d2697148,2.0,50.0,0.0,2.5
d10051117,89.0,91.0112359550562,3.5,4.5
d3850456,14.0,64.28571428571429,3.5,3.25
d1344143,48.0,91.66666666666666,4.0,4.5
d4917289,273.0,87.1794871794872,4.5,4.25
d2254473,48.0,66.66666666666666,4.0,3.25
d12980561,31.0,83.87096774193549,3.0,4.25
d1884726,5.0,100.0,4.5,5.0
d9832097,0.0,0.0,0.0,0.0
d4593934,12.0,41.66666666666667,0.0,2.0
d7732807,2.0,50.0,4.5,2.5
d13124257,56.0,87.5,3.0,4.5
d9747423,0.0,0.0,0.0,0.0
d2643532,21.0,90.4761904761905,3.5,4.5
d10642154,0.0,0.0,0.0,0.0
d12018135,1.0,100.0,0.0,5.0
d8339610,8.0,75.0,0.0,3.75
d10823093,3.0,33.33333333333333,2.0,1.75
d5122148,8.0,37.5,2.5,2.0
d7207015,5.0,60.0,4.0,3.0
d5978985,1.0,100.0,0.0,5.0
d2514286,23.0,86.95652173913044,3.75,4.25
d12538210,16.0,87.5,3.25,4.5
d5444916,0.0,0.0,0.0,0.0
d8561195,0.0,0.0,0.0,0.0
d6452969,34.0,67.64705882352942,3.0,3.5
d7319153,13.0,76.92307692307693,4.0,3.75
d12940712,3.0,33.33333333333333,0.0,1.75
d12596674,1.0,100.0,0.0,5.0
d3694050,65.0,96.92307692307692,4.5,4.75
d3571043,3.0,33.33333333333333,2.5,1.75
d7124047,2.0,100.0,1.75,5.0
d12624794,207.0,81.15942028985508,3.0,4.0
d2702246,107.0,64.48598130841121,3.5,3.25
d8459337,8.0,100.0,3.0,5.0
d1044030,105.0,84.76190476190476,3.25,4.25
d12478826,21.0,42.857142857142854,2.5,2.25
d8341072,10.0,70.0,0.0,3.5
d3385130,0.0,0.0,0.0,0.0
d8469748,0.0,0.0,0.0,0.0
d6945197,14.0,100.0,4.0,5.0
d5804248,0.0,0.0,0.0,0.0
d8816395,1.0,0.0,0.0,0.0
d12184707,11.0,72.72727272727273,3.0,3.75
d718089,110.0,61.81818181818181,3.5,3.0
d715443,23.0,91.30434782608695,4.5,4.5
d694350,15.0,66.66666666666666,3.5,3.25
d12309603,5.0,80.0,0.0,4.0
d12439082,0.0,0.0,0.0,0.0
d3254498,656.0,85.67073170731706,4.5,4.25
d1058712,154.0,80.51948051948051,4.0,4.0
d1035132,1.0,0.0,0.0,0.0
d4872824,1.0,100.0,0.0,5.0
d720067,998.0,81.56312625250501,4.0,4.0
d7622114,3.0,66.66666666666666,3.0,3.25
d6404423,68.0,76.47058823529412,4.0,3.75
d10134516,2.0,0.0,2.0,0.0
d5812499,110.0,55.45454545454545,3.5,2.75
d6705908,2.0,0.0,2.75,0.0
d8339914,2.0,0.0,0.0,0.0
d2153468,101.0,93.06930693069307,4.5,4.75
d8448390,18.0,83.33333333333334,2.75,4.25
d7740465,3.0,100.0,3.0,5.0
d4168243,5.0,80.0,0.0,4.0
d10758218,4.0,50.0,0.0,2.5
d8703519,37.0,32.432432432432435,2.5,1.5
d7699871,51.0,84.31372549019608,3.5,4.25
d8408963,35.0,88.57142857142857,3.25,4.5
d991352,6.0,16.666666666666664,3.5,0.75
d12408653,1.0,100.0,0.0,5.0
d8488325,4.0,50.0,0.0,2.5
d7123547,16.0,56.25,2.5,2.75
d4102703,6.0,0.0,0.0,0.0
d10212587,21.0,90.4761904761905,2.5,4.5
d8408345,6.0,100.0,0.0,5.0
d2413490,2.0,100.0,3.0,5.0
d1039201,15.0,100.0,4.5,5.0
d4888776,1.0,100.0,0.0,5.0
d12266129,0.0,0.0,0.0,0.0
d6714816,4.0,100.0,3.5,5.0
d12692646,6.0,83.33333333333334,3.0,4.25
d11667031,3.0,66.66666666666666,0.0,3.25
d10425713,28.0,71.42857142857143,3.0,3.5
d1098782,9.0,66.66666666666666,0.0,3.25
d2184298,80.0,57.49999999999999,3.5,3.0
d9599183,10.0,70.0,2.75,3.5
d11809315,16.0,100.0,0.0,5.0
d7319705,410.0,71.95121951219512,3.5,3.5
d7607945,39.0,94.87179487179485,4.75,4.75
d11858341,4.0,100.0,0.0,5.0
d12319255,389.0,80.719794344473,3.25,4.0
d2001274,1.0,0.0,3.5,0.0
d7810268,20.0,80.0,2.5,4.0
d1036474,58.0,86.20689655172413,4.5,4.25
d6220306,49.0,75.51020408163265,4.0,3.75
d12715824,11.0,72.72727272727273,3.0,3.75
d4769994,1.0,100.0,0.0,5.0
d4198070,0.0,0.0,0.0,0.0
d13073178,3.0,66.66666666666666,0.0,3.25
d1881282,415.0,75.42168674698793,4.25,3.75
d12332633,4.0,75.0,2.75,3.75
d997266,1.0,0.0,0.0,0.0
d4301864,0.0,0.0,0.0,0.0
d7319338,1.0,0.0,4.25,0.0
d1341739,37.0,75.67567567567569,3.75,3.75
d8529308,1.0,0.0,3.5,0.0
d10810531,4.0,75.0,0.0,3.75
d5614548,0.0,0.0,0.0,0.0
d10838686,1.0,100.0,0.0,5.0
d4678527,3.0,66.66666666666666,4.0,3.25
d8810565,468.0,76.49572649572649,3.0,3.75
d1747477,1.0,0.0,0.0,0.0
d2146060,130.0,98.46153846153848,4.5,5.0
d2660543,249.0,95.58232931726907,4.5,4.75
d8097289,10.0,90.0,3.5,4.5
d2642824,0.0,0.0,0.0,0.0
d5982169,11.0,81.81818181818183,4.5,4.0
d9804702,14.0,85.71428571428571,2.0,4.25
d5614765,24.0,37.5,2.25,2.0
d1341426,43.0,97.67441860465117,4.5,5.0
d4784748,12.0,91.66666666666666,3.0,4.5
d7123237,23.0,52.17391304347826,3.0,2.5
d781861,150.0,68.66666666666667,4.0,3.5
d1819995,353.0,75.3541076487252,4.0,3.75
d6857186,2.0,100.0,2.5,5.0
d810152,121.0,85.12396694214875,4.0,4.25
d7124136,1.0,100.0,0.0,5.0
d8525972,31.0,61.29032258064516,2.75,3.0
d4106502,109.0,89.90825688073393,4.0,4.5
d10386740,54.0,79.62962962962962,3.0,4.0
d2446474,1.0,100.0,3.0,5.0
d7277827,2.0,100.0,0.0,5.0
d8126631,76.0,71.05263157894737,2.5,3.5
d5982084,4.0,75.0,3.0,3.75
d3833027,19.0,73.68421052631578,2.5,3.75
d6891743,183.0,86.33879781420765,4.25,4.25
d12510659,3.0,100.0,0.0,5.0
d5870217,2.0,100.0,3.25,5.0
d10760483,1.0,100.0,0.0,5.0
d7112323,9.0,100.0,3.75,5.0
d11444976,2.0,100.0,3.0,5.0
d10335864,1.0,100.0,0.0,5.0
d8819260,109.0,68.80733944954129,3.0,3.5
d4461603,5.0,60.0,3.5,3.0
d3194626,17.0,82.35294117647058,4.0,4.0
d787095,157.0,78.98089171974523,4.0,4.0
d6661880,3.0,100.0,0.0,5.0
d719192,271.0,88.56088560885608,4.0,4.5
d3678813,16.0,62.5,3.75,3.0
d12899302,1.0,0.0,0.0,0.0
d4010946,244.0,94.26229508196722,4.5,4.75
d1879378,67.0,83.5820895522388,4.0,4.25
d3524384,6.0,66.66666666666666,3.25,3.25
d2708004,25.0,84.0,4.0,4.25
d1035387,51.0,49.01960784313725,3.75,2.5
d7137926,8.0,100.0,3.5,5.0
d3820818,20.0,55.00000000000001,2.5,2.75
d730317,17.0,94.11764705882351,4.25,4.75
d12590374,3.0,33.33333333333333,0.0,1.75
d719014,903.0,52.71317829457365,3.25,2.75
d10319763,8.0,75.0,3.0,3.75
d2067580,0.0,0.0,0.0,0.0
d1113438,53.0,49.0566037735849,3.0,2.5
d2166595,5.0,100.0,4.5,5.0
d8630212,12.0,100.0,3.75,5.0
d7337366,40.0,72.5,4.0,3.5
d2392183,112.0,72.32142857142857,3.75,3.5
d6706233,2.0,50.0,0.0,2.5
d12882383,5.0,60.0,3.0,3.0
d8338584,1.0,100.0,3.0,5.0
d2362802,61.0,72.13114754098359,3.75,3.5
d781957,80.0,80.0,4.0,4.0
d1319399,58.0,50.0,3.5,2.5
d10813188,2.0,100.0,3.5,5.0
d4830960,3.0,100.0,0.0,5.0
d5854970,1.0,100.0,3.0,5.0
d1025114,17.0,64.70588235294117,3.5,3.25
d6989056,3.0,33.33333333333333,2.5,1.75
d4086839,2.0,50.0,0.0,2.5
d4985778,5.0,80.0,4.0,4.0
d12966411,41.0,56.09756097560976,3.0,2.75
d6954719,5.0,100.0,4.5,5.0
d733358,149.0,73.8255033557047,4.0,3.75
d6704519,484.0,88.84297520661156,4.5,4.5
d7171704,4.0,50.0,0.0,2.5
d4259609,1.0,100.0,0.0,5.0
d10539201,13.0,53.846153846153854,0.0,2.75
d2386717,34.0,70.58823529411767,4.0,3.5
d3189408,49.0,91.83673469387756,4.5,4.5
d3536735,10.0,80.0,2.75,4.0
d6106518,20.0,80.0,3.25,4.0
d9457704,1.0,100.0,3.75,5.0
d10797811,0.0,0.0,0.0,0.0
d10632626,5.0,60.0,0.0,3.0
d1036988,26.0,76.92307692307693,3.75,3.75
d8334824,7.0,100.0,3.0,5.0
d7336998,264.0,53.40909090909091,3.25,2.75
d2140484,5.0,100.0,4.0,5.0
d4919349,7.0,42.857142857142854,0.0,2.25
d3212144,11.0,100.0,0.0,5.0
d8092703,5.0,80.0,0.0,4.0
d11719292,14.0,50.0,2.5,2.5
d2445463,59.0,57.62711864406779,3.5,3.0
